source_chain_key,persona_id,persona_label,condition,rep,baseline_cards,chat_cards,baseline_price,chat_price,baseline_profit,chat_profit,baseline_loss,chat_loss,price_delta,profit_delta,card_delta,baseline_coverCore,chat_coverCore,baseline_coverNice,chat_coverNice,baseline_coverage_efficiency,chat_coverage_efficiency,baseline_COGS,chat_COGS,baseline_dCOGS,chat_dCOGS,baseline_nre_total_wan,chat_nre_total_wan,baseline_fixedCost,chat_fixedCost,baseline_q_to_breakeven,chat_q_to_breakeven,baseline_price_wtp_ratio,chat_price_wtp_ratio,baseline_double_squeeze,chat_double_squeeze,d4_attempts,d5_attempts
D|S|2,D,二代接班人,S,2,10,8,3800,3900,10756811,3479133,0,0,100,-7277678,-2,0.5800000000000001,0.36000000000000004,0.8,0.8,0.05800000000000001,0.045000000000000005,1608,1344,1008,744,273.66,204.84000000000003,4236600,3548400,3.3182883939038685,1.8904231625835188,0.6656506735333789,0.6831677965210994,0,0,1,1
D|S|3,D,二代接班人,S,3,10,10,3200,3900,18978813,7328976,0,0,700,-11649837,0,0.6400000000000001,0.4800000000000001,0.8,0.8,0.06400000000000002,0.04800000000000001,1692,1602,1092,1002,322.86,282.06,4728600,4320600,4.421470279982033,2.546846295162278,0.560547935607056,0.6831677965210994,0,0,1,1
E|Q|1,E,体制转型者,Q,1,8,8,3800,2800,13521399,5694482,0,0,-1000,-7826917,0,0.5333333333333333,0.43333333333333335,0.8,0.8,0.06666666666666667,0.05416666666666667,1326,1287,726,687,187.56000000000003,175.80000000000004,3375600,3258000,4.777213761985336,2.5571955719557193,0.6133088009812941,0.4519117480914799,0,0,1,1
E|Q|2,E,体制转型者,Q,2,10,9,2800,2800,51926275,20292104,0,0,0,-31634171,-1,0.8500000000000001,0.625,0.8,0.8,0.085,0.06944444444444445,1572,1398,972,798,269.46,218.57999999999998,4194600,3685800,11.713790446841294,5.894778902503996,0.4463574047505181,0.4463574047505181,0,0,1,2
E|Q|3,E,体制转型者,Q,3,11,11,2800,2900,1388838,3395245,0,0,100,2006407,0,0.4800000000000001,0.42000000000000004,0.8,0.8,0.04363636363636365,0.038181818181818185,1662,1416,1062,816,308.16,251.57999999999998,4581600,4015800,1.115094159258197,1.7017577017577017,0.49203085736376895,0.5096033879839036,0,0,1,1
E|S|1,E,体制转型者,S,1,8,7,3800,2800,29423741,19957851,0,0,-1000,-9465890,-1,0.64,0.5800000000000001,0.8,0.5,0.08,0.08285714285714287,1410,1053,810,453,207.42000000000002,120.96000000000002,3574200,2709600,8.791751527494908,7.853085210577865,0.6133088009812941,0.4519117480914799,0,0,1,2
E|S|2,E,体制转型者,S,2,7,6,2900,1500,12764057,2006600,0,0,-1400,-10757457,-1,0.5333333333333333,0.3333333333333333,0.8,0.8,0.07619047619047618,0.05555555555555555,1278,939,678,339,181.98,97.8,3319800,2478000,4.388978930307942,1.2494182991818659,0.49216774434431376,0.25456952293671403,0,0,1,1
E|S|3,E,体制转型者,S,3,6,8,4800,4800,55109296,22527497,0,0,0,-32581799,2,0.64,0.6199999999999999,0.8,0.8,0.10666666666666667,0.07749999999999999,1197,1428,597,828,152.39999999999998,210.9,3024000,3609000,18.4976167778837,7.011756061719324,0.7699340743948799,0.7699340743948799,0,0,1,1
B|Q|1,B,职业经理人,Q,1,10,10,2900,2000,27287884,5155054,0,0,-900,-22132830,0,0.68,0.5,0.5,0.5,0.068,0.05,1266,1137,666,537,203.69999999999996,169.01999999999998,3537000,3190200,7.951438848920863,2.181021731710092,0.5171276235310901,0.35663974036626905,0,0,1,1
B|Q|2,B,职业经理人,Q,2,9,8,1000,1000,-3163273,-2514618,1,1,0,648655,-1,0.4,0.4,0.5,0,0.044444444444444446,0.05,813,738,213,138,144.66,125.76000000000002,2946600,2757600,,0.025670147954743254,0.17502406580904875,0.17502406580904875,0,1,2,2
B|Q|3,B,职业经理人,Q,3,9,8,2900,1900,787255,-3197302,0,1,-1000,-3984557,-1,0.32000000000000006,0.32000000000000006,0.8,0,0.03555555555555556,0.04000000000000001,1353,1263,753,663,216.36,193.73999999999998,3663600,3437400,1.1238501234013911,0.05824968188887318,0.5075697908462413,0.3325457250371926,0,1,1,1
B|S|1,B,职业经理人,S,1,8,9,1600,1900,159999,140808,0,0,300,-19191,1,0.42000000000000004,0.3,0.5,0.5,0.052500000000000005,0.03333333333333333,1041,792,441,192,133.74,143.58,2837400,2935800,0.726773506668161,0.9862009486847779,0.27129219865371246,0.32215948590128357,0,0,1,1
B|S|2,B,职业经理人,S,2,9,10,1800,1900,258494,-377236,0,1,100,-635730,1,0.3,0.3,0.5,0.5,0.03333333333333333,0.03,792,852,192,252,143.58,157.62000000000003,2935800,3076200,1.015773470163436,0.8269696405289626,0.3052037234854265,0.32215948590128357,0,1,1,1
B|S|3,B,职业经理人,S,3,10,8,2900,2900,-4143648,-1303293,1,1,0,2840355,-2,0.4800000000000001,0.4800000000000001,0,0,0.04800000000000001,0.06000000000000001,1692,1215,1092,615,310.26,179.45999999999998,4602600,3294600,0.09307450157397691,0.5775058275058275,0.5075697908462413,0.5075697908462413,1,1,1,1
F|Q|1,F,销售铁军,Q,1,9,9,1200,1200,-4261972,-4261972,1,1,0,0,0,0.3,0.3,0.5,0.5,0.03333333333333333,0.03333333333333333,1122,1122,522,522,156.60000000000002,156.60000000000002,3066000,3066000,,,0.21264153952474615,0.21264153952474615,0,0,1,1
F|Q|2,F,销售铁军,Q,2,10,9,2900,2900,4826421,2833571,0,0,0,-1992850,-1,0.42000000000000004,0.42000000000000004,0.8,0.5,0.042,0.04666666666666667,1443,1251,843,651,236.82,188.04000000000002,3868200,3380400,2.040302743614002,1.7256080896419788,0.5138837205181366,0.5138837205181366,0,0,1,1
F|Q|3,F,销售铁军,Q,3,11,10,3900,2900,32630514,-455471,0,1,-1000,-33085985,-1,0.7400000000000001,0.5800000000000001,0.8,0,0.06727272727272728,0.05800000000000001,1728,1329,1128,729,323.15999999999997,234.18,4731600,3841800,7.313685808246901,0.8300308234258036,0.691085003455425,0.5138837205181366,0,1,1,1
F|S|1,F,销售铁军,S,1,10,11,2500,2900,-1823278,2379802,1,0,400,4203080,1,0.6400000000000001,0.5800000000000001,0.8,0.5,0.06400000000000002,0.052727272727272734,1833,1512,1233,912,347.15999999999997,275.5199999999999,4971600,4255200,0.20647619369445477,1.4235862283844836,0.43756016452262186,0.5075697908462413,0,0,1,1
F|S|2,F,销售铁军,S,2,10,9,2900,2900,2520654,-2049311,0,1,0,-4569965,-1,0.4800000000000001,0.7200000000000001,0.8,0,0.04800000000000001,0.08000000000000002,1572,1677,972,1077,268.26,319.91999999999996,4182600,4699200,1.4181923021479026,0.5033379251880894,0.5107072414764723,0.5107072414764723,0,0,1,2
F|S|3,F,销售铁军,S,3,10,9,2900,2900,31831788,16137628,0,0,0,-15694160,-1,0.8000000000000002,0.525,0.8,0.8,0.08000000000000002,0.058333333333333334,1677,1272,1077,672,306.65999999999997,194.76,4566600,3447600,6.557797164667393,5.182556312205343,0.5075697908462413,0.5075697908462413,0,0,1,1
C|Q|1,C,技术创业者,Q,1,7,6,2000,2000,1505149,1310187,0,0,0,-194962,-1,0.43333333333333335,0.3333333333333333,0.5,0.5,0.06190476190476191,0.05555555555555555,1104,954,504,354,129.12,98.03999999999999,2791200,2480400,1.3815115286080273,1.3996992481203008,0.31812686899535536,0.31812686899535536,0,0,1,1
C|Q|2,C,技术创业者,Q,2,8,9,1500,2500,-1686406,-1167756,1,1,1000,518650,1,0.3333333333333333,0.3333333333333333,0.5,0.5,0.041666666666666664,0.037037037037037035,1002,1104,402,504,116.82000000000001,166.14000000000004,2668200,3161400,0.24736089982943807,0.5900999756157035,0.25568908207619534,0.42614847012699225,1,1,2,1
C|Q|3,C,技术创业者,Q,3,7,7,2400,2400,37595451,-214605,0,1,0,-37810056,0,0.5800000000000001,0.4,0.8,0,0.08285714285714287,0.05714285714285715,1107,942,507,342,130.32,102.78,2803200,2527800,12.992013311148087,0.8775510204081632,0.3865107739878249,0.3865107739878249,0,1,2,1
C|S|1,C,技术创业者,S,1,7,8,2200,2900,1745810,882116,0,0,700,-863694,1,0.42000000000000004,0.3,0.5,0.5,0.060000000000000005,0.0375,1098,807,498,207,144.18,121.08000000000001,2941800,2710800,1.4165103189493433,1.2830474268415741,0.37270447923019584,0.4912922680761672,0,0,1,1
C|S|2,C,技术创业者,S,2,8,8,2900,2900,18895984,24841415,0,0,0,5945431,0,0.52,0.5800000000000001,0.8,0.8,0.065,0.07250000000000001,1209,1263,609,663,179.22,188.34000000000003,3292200,3383400,6.196831915517747,7.6035040431266845,0.5005523336095001,0.5005523336095001,0,0,1,1
C|S|3,C,技术创业者,S,3,6,8,2800,2800,2464419,2261064,0,0,0,-203355,2,0.3,0.42000000000000004,0.5,0.5,0.049999999999999996,0.052500000000000005,888,1107,288,507,84.96000000000001,150.72000000000003,2349600,3007200,1.9427539969056216,1.6477385275668537,0.4743511553838856,0.4743511553838856,0,0,1,1
G|Q|1,G,互联网PM转型,Q,1,10,7,1900,1900,-83858,-938720,1,1,0,-854862,-3,0.3,0.3,0.5,0,0.03,0.04285714285714286,942,753,342,153,159.78000000000003,103.26,3097800,2532600,0.9028687246647957,0.6073228973202441,0.33298282509638977,0.33298282509638977,1,1,6,1
G|Q|2,G,互联网PM转型,Q,2,8,8,2800,2000,10208153,6016552,0,0,-800,-4191601,0,0.5800000000000001,0.5800000000000001,0.5,0.5,0.07250000000000001,0.07250000000000001,1179,1179,579,579,157.14000000000004,157.14000000000001,3071400,3071400,4.064112587959343,2.5803934871099052,0.4461653680067562,0.3186895485762545,0,0,1,1
G|Q|3,G,互联网PM转型,Q,3,6,8,1500,2800,-1294037,4571023,1,0,1300,5865060,2,0.3,0.4,0,0.5,0.049999999999999996,0.05,708,768,108,168,85.61999999999999,128.28000000000003,2356200,2782800,0.4294995187680462,2.5610885929357265,0.24348672997321646,0.4545085626166707,1,0,1,1
G|S|1,G,互联网PM转型,S,1,8,8,2900,2400,4759216,639509,0,0,-500,-4119707,0,0.5800000000000001,0.4,0.4,0.4,0.07250000000000001,0.05,1014,819,414,219,175.32,141.12000000000003,3253200,2911200,2.336068498037817,1.1661051212938005,0.49171711005985386,0.4069382979805687,0,0,2,1
G|S|2,G,互联网PM转型,S,2,8,7,2900,2900,9830187,2569474,0,0,0,-7260713,-1,0.42000000000000004,0.3,0.8,0.5,0.052500000000000005,0.04285714285714286,1197,948,597,348,176.64,99,3266400,2490000,3.702395209580838,1.934975369458128,0.49171711005985386,0.49171711005985386,0,0,1,1
G|S|3,G,互联网PM转型,S,3,9,7,2900,2900,3749122,4274702,0,0,0,525580,-2,0.4833333333333334,0.4833333333333334,0.8,0.5,0.05370370370370371,0.06904761904761905,1323,1053,723,453,212.82,132.89999999999998,3628200,2829000,1.8642873914064335,2.3560666137985726,0.5233428978759497,0.5233428978759497,0,0,1,1
