source_chain_key,persona_id,persona_label,condition,rep,baseline_cards,chat_cards,baseline_price,chat_price,baseline_profit,chat_profit,baseline_loss,chat_loss,price_delta,profit_delta,card_delta,baseline_coverCore,chat_coverCore,baseline_coverNice,chat_coverNice,baseline_coverage_efficiency,chat_coverage_efficiency,baseline_COGS,chat_COGS,baseline_dCOGS,chat_dCOGS,baseline_nre_total_wan,chat_nre_total_wan,baseline_fixedCost,chat_fixedCost,baseline_q_to_breakeven,chat_q_to_breakeven,baseline_price_wtp_ratio,chat_price_wtp_ratio,baseline_double_squeeze,chat_double_squeeze,d4_attempts,d5_attempts
F|S|1,F,销售铁军,S,1,10,20,2500,3200,-1823278,-20984763,1,1,700,-19161485,10,0.6400000000000001,0.92,0.8,1,0.06400000000000002,0.046,1833,3135,1233,2535,347.15999999999997,757.38,4971600,9073800,0.20647619369445477,,0.43756016452262186,0.560077010588956,0,0,11,1
F|S|2,F,销售铁军,S,2,10,17,2900,5200,2520654,-7637639,0,1,2300,-10158293,7,0.4800000000000001,0.76,0.8,1,0.04800000000000001,0.04470588235294118,1572,3228,972,2628,268.26,784.32,4182600,9343200,1.4181923021479026,0.16570771001150747,0.5107072414764723,0.9157509157509158,0,0,11,1
F|S|3,F,销售铁军,S,3,10,14,2900,4800,31831788,15915340,0,0,1900,-15916448,4,0.8000000000000002,0.8000000000000002,0.8,0.9,0.08000000000000002,0.057142857142857155,1677,2223,1077,1623,306.65999999999997,471.11999999999995,4566600,6211200,6.557797164667393,3.3289736200399025,0.5075697908462413,0.840115515883434,0,0,11,1
C|Q|1,C,技术创业者,Q,1,7,9,2000,3000,1505149,3077658,0,0,1000,1572509,2,0.43333333333333335,0.5,0.5,0.7000000000000001,0.06190476190476191,0.05555555555555555,1104,1416,504,816,129.12,210.05999999999997,2791200,3600600,1.3815115286080273,1.7544080604534005,0.31812686899535536,0.477190303493033,0,0,10,1
C|Q|2,C,技术创业者,Q,2,8,12,1500,2800,-1686406,19302,1,0,1300,1705708,4,0.3333333333333333,0.5416666666666666,0.5,0.8,0.041666666666666664,0.04513888888888889,1002,1353,402,753,116.82000000000001,320.76000000000005,2668200,4707600,0.24736089982943807,0.9390766301761067,0.25568908207619534,0.4772862865422313,1,0,11,1
C|Q|3,C,技术创业者,Q,3,7,10,2400,6000,37595451,251466,0,0,3600,-37343985,3,0.5800000000000001,0.36,0.8,0.8,0.08285714285714287,0.036,1107,1365,507,765,130.32,217.98,2803200,3679800,12.992013311148087,1.0476673427991887,0.3865107739878249,0.9662769349695624,0,0,10,1
C|S|1,C,技术创业者,S,1,7,15,2200,3600,1745810,-2504653,0,1,1400,-4250463,8,0.42000000000000004,0.5800000000000001,0.5,0.8,0.060000000000000005,0.03866666666666667,1098,1995,498,1395,144.18,415.08,2941800,5650800,1.4165103189493433,0.5124750499001997,0.37270447923019584,0.6098800569221386,0,1,11,1
C|S|2,C,技术创业者,S,2,8,17,2900,3600,18895984,-1173927,0,1,700,-20069911,9,0.52,0.7400000000000001,0.8,0.8,0.065,0.043529411764705886,1209,2211,609,1611,179.22,480.8999999999999,3292200,6309000,6.196831915517747,0.725623934273756,0.5005523336095001,0.6213753106876553,0,0,10,1
C|S|3,C,技术创业者,S,3,6,11,2800,4000,2464419,1141332,0,0,1200,-1323087,5,0.3,0.4800000000000001,0.5,0.8,0.049999999999999996,0.04363636363636365,888,1596,288,996,84.96000000000001,293.03999999999996,2349600,4430400,1.9427539969056216,1.199936628643853,0.4743511553838856,0.6776445076912652,0,0,10,1
G|Q|1,G,互联网PM转型,Q,1,10,7,1900,1100,-83858,-2881106,1,1,-800,-2797248,-3,0.3,0.3,0.5,0.5,0.03,0.04285714285714286,942,903,342,303,159.78000000000003,110.69999999999999,3097800,2607000,0.9028687246647957,,0.33298282509638977,0.1927795303189625,1,0,12,1
G|Q|2,G,互联网PM转型,Q,2,8,9,2800,3900,10208153,10068667,0,0,1100,-139486,1,0.5800000000000001,0.5800000000000001,0.5,0.5,0.07250000000000001,0.06444444444444446,1179,1083,579,483,157.14000000000004,162.9,3071400,3129000,4.064112587959343,4.09058487874465,0.4461653680067562,0.6214446197236961,0,0,10,1
G|Q|3,G,互联网PM转型,Q,3,6,8,1500,2000,-1294037,16863359,1,0,500,18157396,2,0.3,0.6599999999999999,0,0.5,0.049999999999999996,0.08249999999999999,708,1074,108,474,85.61999999999999,162.48,2356200,3124800,0.4294995187680462,5.636818910256411,0.24348672997321646,0.32464897329762193,1,0,10,1
G|S|1,G,互联网PM转型,S,1,8,8,2900,2000,4759216,-996020,0,1,-900,-5755236,0,0.5800000000000001,0.4,0.4,0.25,0.07250000000000001,0.05,1014,879,414,279,175.32,139.44,3253200,2894400,2.336068498037817,0.6193949796181077,0.49171711005985386,0.33911524831714057,0,1,13,1
G|S|2,G,互联网PM转型,S,2,8,15,2900,3900,9830187,-5539586,0,1,1000,-15369773,7,0.42000000000000004,0.68,0.8,0.8,0.052500000000000005,0.04533333333333334,1197,2571,597,1971,176.64,567.6600000000001,3266400,7176600,3.702395209580838,0.19429783455827948,0.49171711005985386,0.6612747342184242,0,0,11,1
G|S|3,G,互联网PM转型,S,3,9,12,2900,1800,3749122,-19542451,0,1,-1100,-23291573,3,0.4833333333333334,0.7999999999999999,0.8,0.8,0.05370370370370371,0.06666666666666667,1323,1839,723,1239,212.82,377.40000000000003,3628200,5274000,1.8642873914064335,,0.5233428978759497,0.32483352281955497,0,0,11,1
